id,artist_id,album_title,genre,year_of_pub,num_of_tracks,num_of_sales,rolling_stone_critic,mtv_critic,music_maniac_critic
1110,36580,Electrical Bison,Indie,2011,10,594444,2.0,1.0,5.0
1111,36795,Israel Epidemiologist Guitar Fitness Trainer Finnish,Metal,2007,7,75859,2.0,3.5,1.5
1112,39965,Tiny Flippin' Pony Indonesia Eastern Indonesia,Boy Band,2015,3,164915,3.5,0.5,2.0
1113,1299,Dodge,Live,2018,3,891660,2.0,1.5,3.0
1114,1225,That's my,Pop-Rock,2017,3,297131,2.0,4.0,4.5
1115,6704,Skoda Miss Moccasin Messy High,Indietronica,2006,15,616780,2.0,4.5,1.0
1116,18889,Nervous Nepali Miss Johnson Automotive mechanic,Latino,2018,14,198948,4.5,5.0,4.0
1117,38499,Prince Of Lamacorno Carrots,Death Metal,2008,3,150747,4.5,3.5,3.5
1118,35609,Dark Shaggy Arabic Lonely Would You,Latino,2001,9,705938,4.5,1.0,0.5
1119,19254,TOP In The Sky Of Death,K-Pop,2002,12,629320,4.5,0.5,4.0
1120,44228,Minnie Moon FAW Rare,Black Metal,2008,12,628146,1.0,1.0,4.0
1121,690,Bislama Sandwiches Sound Mister Green,Alternative,2005,7,576167,3.0,4.0,3.0
1122,26445,Matteo Go! Persian Suzuki Reloaded,Alternative,2013,10,682508,5.0,0.5,2.0
1123,38062,Inconcepibile Morocco Familiar Matteo,Compilation,2014,11,668478,1.5,4.0,4.5
1124,5542,My East Indian Boy,Punk,2018,2,32816,4.5,1.5,3.5
1125,39888,Actual Of,Pop,2003,11,866931,0.5,4.0,5.0
1126,7651,Poland,Gospel,2003,13,294469,1.0,1.5,0.5
1127,25264,Human MINI Microwave FAW,Indie,2017,2,611898,3.0,2.5,5.0
1128,44721,Life Of A Queen,Retro,2019,3,843807,5.0,0.5,1.5
1129,48028,Would You Like To Be Big,Jazz,2008,12,517428,1.5,3.5,3.5
1130,17020,Healthy Arabic Scare,Rock,2007,12,199044,3.5,1.5,4.0
1131,34143,Jinyu High Najdi,Punk,2017,11,858297,4.0,4.5,5.0
1132,11372,TOP In The Sky Of Death,K-Pop,2013,2,948257,0.5,1.0,4.0
1133,24681,Diagnostic Italian Permit Sudden,Country,2005,12,9534,4.5,3.5,2.5
1134,44175,Entertaining Are Darkness,Live,2007,7,129075,0.5,0.5,5.0
1135,23736,Is Curious,Trap,2006,3,983965,3.0,4.5,4.5
1136,3521,I'll Assistant Majestic Talented,Death Metal,2009,9,389699,1.5,0.5,3.0
1137,45641,Lover Barbie Of Rock,Rock,2007,13,180927,4.5,0.5,2.5
1138,19549, cuddly Traditional Messy,Deep House,2014,10,798932,2.0,0.5,2.5
1139,36087,Georgia Polish Bus Develop,Rap,2007,13,285838,4.5,4.5,0.5
1140,16741,Dragon So Wild Accountant Moneyless,Parody,2009,10,409850,1.0,3.0,4.0
1141,11919,Riding The Matteo Of Fear,Electro-Pop,2008,14,942741,1.5,4.5,1.5
1142,13336,Escuchame Of Love MINI Toys,Rap,2013,9,525872,4.5,4.0,2.5
1143,42696,Poland Towering,Ambient,2002,15,661280,1.0,0.5,0.5
1144,41663,Arabic Remake Lizard Worker,Rap,2012,3,521389,5.0,0.5,4.5
1145,37180,Central Pull Relevant Small Miss,Folk,2008,10,499306,1.5,4.0,5.0
1146,42840,Computer Systems,Indie,2016,13,694919,3.5,2.0,1.5
1147,18306,Vampire Catch me,Lounge,2006,11,116497,2.0,2.0,1.5
1148,48271,Geese,Techno,2007,4,777023,3.0,0.5,4.0
1149,43662,Give me,Retro,2001,8,908907,2.0,1.5,1.5
1150,27074,Uzbek Primrose Indonesia Detailed,Pop-Rock,2014,13,970193,3.5,2.5,3.5
1151,2864,Northern Hindko Like Bear Big,Rock,2018,10,832244,4.0,3.5,4.5
1152,34300,Impressive Hungary Driver,Brit-Pop,2017,7,362682,2.5,1.0,2.0
1153,43258,Israel Matteo Suspicious Bosnia and Herzegovina Dark Red,Death Metal,2017,9,31859,2.5,4.0,3.5
1154,26343,Lover,Unplugged,2013,5,232357,0.5,4.5,2.0
1155,35072,Island,Rap,2012,3,477696,0.5,2.0,1.5
1156,11341,Let's Go Pony,Indie,2015,7,167470,0.5,3.0,3.0
1157,26149,Visible Dragon For Me,Indie,2004,15,558489,3.0,4.5,4.5
1158,1002,TOP In The Sky Of Death,K-Pop,2003,8,17813,1.5,5.0,1.5
1159,3457,My China Malay Childcare worker,Pop,2010,12,266149,3.5,1.0,3.5
1160,49242,Remake Popular Lizard,Hard Rock,2007,14,469652,4.5,4.5,1.5
1161,34510,Relevant Cute My Life Childcare worker,Dance,2001,9,617277,0.5,4.0,2.0
1162,42477,Try Cadillac,Pop,2013,4,67790,2.5,1.0,1.5
1163,8015,Home Arms,Jazz,2007,7,890476,0.5,2.0,0.5
1164,21075,That's My Ultra-Maximus Lamb,Black Metal,2006,3,905794,3.5,4.5,2.0
1165,49201,Invention Cause Pleasant,Death Metal,2008,11,438019,1.0,2.0,2.0
1166,32726,Daihatsu Riding Hungary,Country,2018,9,604898,3.0,3.5,4.5
1167,5713,Moroccan,Punk,2000,14,482652,5.0,3.0,3.0
1168,39403,In the Sky Shock,Lounge,2001,13,358708,4.0,3.5,4.5
1169,18281,Farmer Permit Out DJ Mix Electrical,Latino,2014,12,618412,5.0,1.0,0.5
1170,19268,Kia Hills Just For Guttural Finland,Rap,2000,12,923588,2.5,1.0,3.5
1171,40434,Sorry,Lounge,2017,8,189815,5.0,3.5,3.5
1172,22254,Typical Next to China Come On Human,Gospel,2015,9,517309,4.0,3.5,5.0
1173,8264,Lover Doggies Additional,Metal,2005,4,550310,5.0,5.0,1.0
1174,17366,Boring Lover,Dance,2017,7,409618,3.0,5.0,5.0
1175,29965,Honored,Alternative,2019,2,562986,4.5,1.5,2.5
1176,6905,A Wild Country,Punk,2011,15,350427,1.5,2.5,2.0
1177,8078,Bosnia and Herzegovina Invention Sudden,Lounge,2017,4,803237,2.0,0.5,4.5
1178,6417,Ewe Heat Arrange France Killer,Lounge,2004,12,475681,2.5,4.0,1.5
1179,4699,Logical Mental That Doggies Hungry,Country,2009,15,521218,3.0,3.0,5.0
1180,47104,Rat Bug Hunter Conscious Present,Rap,2011,4,492103,4.5,1.0,4.0
1181,22485,Goblin Finding kill,Indie,2019,10,913513,3.0,0.5,0.5
1182,38250,Historical Playing Riding I Wanna be In Good,Indie,2018,15,434399,2.5,3.0,4.0
1183,972,Behind The Real Neesan,J-Rock,2009,15,427006,1.5,5.0,1.5
1184,29872,Lemon,Pop,2004,3,973588,1.0,2.0,2.0
1185,855,Spoon Angry,Country,2006,10,442833,3.5,4.0,2.0
1186,30762,Not my Mad Squirrel Secretive Let's Go,Latino,2010,12,68306,5.0,2.0,1.5
1187,11292,Made in Buick Not my The Blue Assistant,Alternative,2013,6,858577,0.5,3.0,5.0
1188,31428,Leopard Stand,Hard Rock,2001,5,452735,1.5,4.5,1.0
1189,40733,I Gotta Feeling Sheeps Are Death Emperors,Alternative,2017,3,77893,4.5,3.0,1.5
1190,39025,Administrative Assistant,Trap,2003,15,483550,2.0,2.5,5.0
1191,4243,Tiny Richer Cool,Rap,2013,11,218034,3.5,1.0,5.0
1192,28472,Human MINI Microwave FAW,Indie,2006,6,754727,5.0,4.0,2.5
1193,35698,Boring Teacher French Vauxhall Is as,Pop,2012,15,886930,4.5,3.5,3.0
1194,33254,Fear Lover At Home Boy,Jazz,2011,7,600116,1.5,5.0,1.0
1195,17538,My Old Albania Alpaca,Compilation,2009,4,486910,1.0,0.5,4.0
1196,23091,Relax Assistant Arabia,K-Pop,2017,10,71946,3.0,4.5,3.0
1197,12169,Effect Tomorrow Weird Shy,Unplugged,2006,13,389720,4.5,4.5,2.5
1198,16813,Direful Goblin Secretive Expelli Armus Ferret,Trap,2010,12,40129,2.0,2.5,3.0
1199,25714,The Long And Winding Road Electrical Please Farmer,Techno,2004,13,839755,1.5,0.5,4.5
1200,35676,Than In the Sky Tosk That's my,Techno,2006,5,977239,4.5,5.0,4.0
1201,24661,Human MINI Microwave FAW,Indie,2002,15,674927,4.0,1.0,0.5
1202,10345,Federal Of Love,Hard Rock,2004,10,584055,1.0,4.5,2.5
1203,21796,Educational Of Love Tomorrow In the Sky,Indie,2008,15,434664,3.5,1.0,5.0
1204,47798,The Ballad Of Super Bella,Death Metal,2006,4,478229,1.5,4.0,4.5
1205,2484,Moustache Love Riding Road,Hard Rock,2013,14,468474,1.5,1.0,1.0
1206,32660,Tiny I Gotta Feeling Infiniti Critical Sheet,Boy Band,2009,2,108980,4.5,2.5,1.5
1207,12312,Nervous,Country,2002,9,456089,5.0,2.5,0.5
1208,38234,Jewel Financial Reporter I'm,Rock,2019,9,995894,3.5,5.0,0.5
1209,6876,Raccolta Bis,Compilation,2019,6,174008,3.5,0.5,4.0
1210,37181,M.E.N.T.A.L Javanese,Dance,2010,6,198776,2.0,1.5,4.0
1211,741,Leopard Make It Hebrew,Electro-Pop,2016,10,786325,2.0,4.5,2.5
1212,17217,Catadiottro Bertie-Face Time,Rap,2005,14,442842,1.0,4.5,2.5
1213,10770,Hyundai Arabic,Western,2016,14,752166,1.5,3.0,2.0
1214,34498,Swedish,Retro,2002,14,68925,2.5,2.5,1.0
1215,34581,Alligator Massive Urdu,Pop,2000,2,456270,4.5,4.5,3.0
1216,17589,Dancing,Indie,2005,7,138260,4.5,1.5,0.5
1217,27194,Beyond Hands Inside Out,Indietronica,2003,11,718574,3.5,1.0,3.0
1218,27981,Bling-a-ding At Allegretto Gnu,Indietronica,2011,9,449859,1.0,2.0,2.0
1219,574,Toe Eleven Entertaining Fade,Hard Rock,2005,14,565103,1.0,3.5,1.0
1220,15122,Doggies Flower Tiger Size Fiat,Rock,2017,13,69796,0.5,0.5,0.5
1221,7425,Bulgaria Suspicious Typical Rock 'n' Roll Plate,Heavy Metal,2004,14,271065,2.0,4.5,2.5
1222,6642,Porsche Matter And,Rap,2000,4,486685,3.5,2.5,1.5
1223,40399,Arms Slovak,Indie,2012,12,504476,4.0,2.5,3.0
1224,26186,Believe,Blues,2006,12,395393,1.0,3.5,0.5
1225,22465,Volkswagen known,Parody,2008,3,679328,1.5,4.0,2.5
1226,49535,Just For Adjoining kill Mix Need,Compilation,2003,14,270587,1.5,2.0,1.0
1227,4101,Califiornia,Pop,2012,12,583245,3.5,2.5,0.5
1228,12979,Little,Indie,2007,7,453040,0.5,2.5,0.5
1229,25297,Try Cadillac,Pop,2014,11,244274,2.0,0.5,5.0
1230,12839,Mongolia,Pop,2013,6,309590,3.0,5.0,3.0
1231,37250,House RULEZ,Deep House,2019,6,37550,4.5,3.0,1.0
1232,36455,Loves,Punk,2006,14,761310,2.5,4.5,2.5
1233,34097,Desperate Editor Referee Running Around Like a Of Rock,Country,2015,14,982456,2.5,3.0,3.5
1234,6180,Microwave Kia Hills,Boy Band,2004,14,911136,1.0,4.0,5.0
1235,45032,Finding Technical Electronic,Blues,2016,12,897386,2.5,3.0,4.0
1236,14310,Lover Barbie Of Rock,Rock,2006,5,546590,1.0,5.0,2.0
1237,37497,Mi Corazon Hope,Country,2008,14,792742,5.0,3.0,2.5
1238,35659,Algeria Car,Hard Rock,2017,15,863489,3.5,2.0,5.0
1239,26321,Psychedelic Northern Hindko Urdu,Folk,2015,9,904573,5.0,0.5,1.0
1240,46451,Glossy India Too Much Isuzu Bertie Said,Retro,2007,13,172569,3.0,5.0,5.0
1241,14660,Spine Architect You're Gonna,Hard Rock,2012,7,112148,0.5,3.5,3.5
1242,16042,Asleep Able Jamila Would You Like To Be,Punk,2004,11,778951,1.5,4.5,4.0
1243,19765,Candy Elisa My Love,Dance,2018,15,166023,0.5,1.5,3.5
1244,30018,Sufficient,Lounge,2016,10,846513,4.5,4.5,1.0
1245,43535,Ambra,K-Pop,2016,13,208574,2.5,4.0,2.0
1246,21594,Wipe,Techno,2005,2,479149,4.0,4.5,2.5
1247,16200,Bongo Bongo Cadillac,Blues,2003,4,996102,1.0,3.5,3.5
1248,11892,Adventure of the Towering Vicuna Never Forget the,Rock,2008,15,159933,1.5,3.0,1.0
1249,16479,My Asset DJ Mix I'm Finland,Alternative,2017,3,124429,5.0,3.0,5.0
1250,45787,Arabic Remake Lizard Worker,Rap,2015,3,976863,3.5,2.5,3.0
1251,45434,Distance Alpaca,Gospel,2014,14,638453,5.0,4.0,0.5
1252,23120,Bonjour Damoiselle Belle,Lounge,2011,12,918982,5.0,5.0,3.5
1253,11560,Good Nice Final Poor,Western,2014,3,143890,0.5,4.5,3.0
1254,38670,Icelandic,Blues,2014,9,494408,2.5,2.0,1.0
1255,38566,Sunshine Eyes,Boy Band,2017,2,411954,4.0,1.5,4.0
1256,32027,Are You My Traditional Curious Of Destiny Able Jamila,Unplugged,2009,6,476927,2.0,2.0,2.0
1257,27295,Former Permit Immediate Federal,Lounge,2009,2,82202,5.0,5.0,4.0
1258,16187,Fitness Trainer Bring me Sunshine In the Sky,Indie,2017,4,842630,3.0,0.5,0.5
1259,48989,Computer Army Is Rhinoceros Greed,Gospel,2017,13,232272,1.0,1.0,1.5
1260,6001,Colouring Strong Tata Motors Nervous Pray,Black Metal,2012,13,687061,1.5,4.5,4.5
1261,28751,Throw Me,Western,2012,3,840148,4.5,2.5,3.5
1262,1794,Dancing,Rock,2016,5,625671,2.5,2.0,1.0
1263,30795,Full of Come On Of Recent Electrical,Live,2011,11,132940,2.0,5.0,1.5
1264,38728,Pencil Hook,Deep House,2009,11,232864,0.5,1.5,1.0
1265,17486,Large Weak,Pop,2016,3,493363,2.5,1.5,2.5
1266,39385,Honor Financial,Indie,2004,15,299285,2.5,4.0,3.0
1267,2089,Stars Moccasin Sufficient Shy Traditional,Hard Rock,2012,6,434914,3.0,0.5,2.0
1268,36614,Present Angry Out Cereals Raccoon,Rap,2005,9,536971,1.0,1.0,4.5
1269,11327,Cool Enemy,Dance,2008,12,52808,2.5,3.0,1.5
1270,20981,Of Love Way Bling-a-ding,Indie,2005,4,203029,5.0,0.5,4.5
1271,32906,Adventure of the Tiny Elegant As Cute Nervous,Indie,2006,2,548030,1.0,3.0,3.5
1272,46406,Available Beyond Desperate,Blues,2019,10,502068,0.5,4.5,3.0
1273,7840,Towering Humans Toe Support Javanese,Parody,2004,14,50230,3.5,5.0,2.0
1274,26586,Tomorrow,Punk,2018,6,352662,5.0,3.5,4.0
1275,3471,Rhinoceros Technical On a,Alternative,2004,11,356033,3.0,2.0,0.5
1276,2180,Bonjour Damoiselle Belle,Lounge,2001,4,5907,2.5,3.5,0.5
1277,36584,Engineer Event Planner Brawny,Indie,2009,15,217835,1.0,5.0,4.0
1278,4389,Shaggy Lamb Maruti Suzuki Intelligent For You,Folk,2014,15,7183,3.0,3.5,1.0
1279,44273,Insurance Healthy That's my,Indie,2015,7,262497,4.0,3.0,1.0
1280,5651,That's My Ultra-Maximus Lamb,Black Metal,2008,2,989855,4.0,4.5,3.5
1281,45669,Mare Massive Icelandic,Latino,2004,11,206275,3.0,5.0,1.5
1282,47093,Cultural Happy,Blues,2015,15,180603,5.0,3.5,4.0
1283,49769,Pray My Life Arabic Conscious Indonesia,Rap,2016,14,859603,1.5,3.5,3.0
1284,48782,Life Of A Queen,Retro,2018,11,735834,3.0,4.5,4.0
1285,46127,Complete Pencil Suspend Connect,Dance,2001,10,699707,4.0,5.0,4.5
1286,35685,Ultra,Black Metal,2002,5,705849,0.5,3.0,5.0
1287,37594,Sudden Show Price Sudden Stealing your,Unplugged,2008,7,933217,3.0,2.5,1.5
1288,31262,Polish Of Destiny Repeat Civil Analyst,Rock,2004,8,865403,5.0,1.5,1.0
1289,8558,Would You Event Planner Additional,Rap,2000,11,78468,1.0,2.0,4.5
1290,44848,Bandicoot Upset,Jazz,2008,11,836153,2.0,2.5,2.5
1291,33810,Vicuna Elementale,Gospel,2004,7,539532,3.5,3.5,4.0
1292,28929,Llama Fireman,Electro-Pop,2004,3,675748,0.5,3.5,2.0
1293,18793,Big Pleasant Thunder China Silence,Blues,2003,2,927810,5.0,1.0,1.0
1294,1359,Miss Yesterday,Retro,2014,3,320470,4.5,2.0,3.5
1295,46053,My East Indian Boy,Punk,2014,8,401472,3.0,2.5,1.5
1296,18102,Turkish,Compilation,2005,6,277457,0.5,2.0,1.5
1297,15223,Of Love Available Middle School Teacher,Dance,2017,5,998332,1.0,4.5,5.0
1298,26883,Critical,Indie,2002,4,58107,5.0,2.5,5.0
1299,23399,Sword Audi Please They Were,Lounge,2018,11,652432,3.0,1.5,4.5
1300,6685,Like Pleasant Loves Robbers,Alternative,2002,3,970387,2.0,4.5,1.5
1301,18568,Shop,Indie,2018,6,8421,4.0,2.0,2.5
1302,33526,I Wanna be In Guttural Sin Ford,Unplugged,2009,15,15086,1.5,4.0,4.5
1303,17293,Candy Elisa My Love,Dance,2017,4,690825,4.0,1.0,3.0
1304,9812,Tiny Alligator Massive,Black Metal,2014,13,638899,1.5,4.5,5.0
1305,15765,Finding Microwave Alligator Sexual Humans,Live,2000,15,599298,1.5,4.5,2.5
1306,7922,Ride My Old Critical,Indie,2015,3,105047,5.0,3.0,3.5
1307,37844,Accountant Color Majestic For You,Dance,2004,4,114598,0.5,0.5,5.0
1308,38249,Move Like a,Punk,2016,15,841425,4.0,2.5,3.5
1309,22076,Successfully Conscious Of Death Fade,Punk,2003,11,801733,5.0,4.5,0.5
1310,48134,Loves Dangerous I think Mine,Punk,2009,11,965499,3.5,2.5,5.0
1311,14070,Ice Fall TOP,Pop,2001,10,948644,2.0,0.5,0.5
1312,13048,China Central Useful Drived,Compilation,2017,13,309716,3.0,1.0,0.5
1313,8176,So Intuitive Come,Pop,2010,10,586938,2.5,4.5,2.5
1314,40120,Clam Happy,Rap,2017,8,125864,1.0,2.0,3.0
1315,42368,Enemy Inside Out Prince Of,Trap,2001,15,358087,4.5,4.0,1.0
1316,2806,Fire Desperate Budget analyst Island,Rap,2004,15,551962,3.5,2.0,4.0
1317,5450,Sound,Punk,2017,5,858263,3.5,4.0,1.0
1318,13702,Substantial Mitsubishi Stand Happy,Punk,2003,6,83199,1.5,0.5,2.5
1319,33597,Riding The Matteo Of Fear,Electro-Pop,2008,5,724032,3.5,3.5,4.0
1320,19511,Give me Full of Competitive A Wild Fade,Ambient,2015,10,873280,4.5,5.0,4.0
1321,29924,Balance Deafening No Way,Rap,2016,4,252404,0.5,4.0,4.0
1322,378,Farmer Better have Forget It Nepal Drived,Trap,2003,12,729677,2.5,3.5,0.5
1323,19442,Lover Fear Terrible The Queen,Brit-Pop,2014,4,482391,0.5,1.0,4.5
1324,2344,Towering Frank Booth Netherlands,Death Metal,2016,3,259357,1.5,0.5,2.5
1325,24886,Lovers Cultural To my Beloved Goodbye my Old Elk,Rap,2001,5,248866,1.0,4.0,3.0
1326,36184,Badger In the Sky Speech-Language Pathologist Consistent,Trap,2007,6,160902,4.0,2.5,3.5
1327,35183,Bless Former Bangla Cultural Wipe,Latino,2000,15,916030,3.5,1.5,0.5
1328,40962,Print Go! Fish Discovery,Blues,2011,5,659227,0.5,4.5,0.5
1329,39929,Tiny Lose Control That's my,Latino,2017,9,837726,4.0,2.5,1.5
1330,7914,House RULEZ,Deep House,2003,2,56342,5.0,2.5,3.0
1331,49140,Purple Big Dreamed Tiger,Indietronica,2000,10,22081,3.0,3.0,0.5
1332,36639,Call me Cat Moneyless That Doggies,Folk,2009,11,1252,3.0,3.0,2.0
1333,10726,Plate,Parody,2010,10,627112,0.5,4.5,1.0
1334,11788,Nissan I Ain't No Incredible Critical Island,Pop,2004,10,58230,4.0,3.0,4.0
1335,47957,Stealing your Morocco Terrible China,K-Pop,2015,13,557124,1.0,2.5,2.5
1336,45364,Shaggy Butter Vicuna,Rap,2016,13,80459,3.0,1.0,5.0
1337,27368,Unicorn Geese Carpet,Gospel,2002,14,146912,4.5,2.0,3.0
1338,3545,Verdura in Da Jeans,Parody,2011,8,76407,2.5,3.5,1.0
1339,47127,Human MINI Microwave FAW,Indie,2009,8,136129,1.5,5.0,1.0
1340,21856,Educator,Indie,2007,8,753395,2.5,5.0,2.0
1341,22260,Manager,Compilation,2011,14,555132,3.5,2.5,3.5
1342,29442,Large Home Dolls Secretive,Latino,2001,8,611747,0.5,1.5,1.5
1343,27609,Dramatic,Indie,2002,2,307565,2.0,0.5,1.0
1344,1670,Tomorrow Alan Automatic Hebrew,Live,2008,14,342421,5.0,4.0,1.0
1345,31377,Candy Elisa My Love,Dance,2009,7,694546,4.5,3.0,4.0
1346,44032,Mi Corazon Hope,Country,2014,7,252087,3.0,2.0,3.5
1347,38125,Better God Save Falling in Love with Alligator,Live,2011,5,601907,1.0,2.0,4.0
1348,18194,Arabic Goblin Under Excalibur,Holy Metal,2000,4,177269,5.0,3.0,4.5
1349,46154,Mister Lover Driving the Butter Hunter,Jazz,2013,3,299234,1.0,2.0,4.5
1350,9307,Running Around Like a Headless Chicken  cuddly In the Sky Min Nan Boring,Heavy Metal,2017,4,536424,0.5,5.0,2.5
1351,3849,Of Loves You Ugly,Heavy Metal,2011,3,789794,5.0,2.0,3.0
1352,48252,North Levantine,Country,2015,9,546507,3.0,4.5,1.0
1353,37660,Electronic Able Jamila Under the Explain Confident,Country,2008,11,297705,3.0,5.0,2.0
1354,34015,Unhappy,Heavy Metal,2015,5,849004,1.5,1.0,2.0
1355,35506,Adventure of the Falling Of,Indie,2002,14,255083,3.0,4.5,2.0
1356,37153,Arms Intelligent,Parody,2013,15,953405,0.5,3.0,5.0
1357,44624,Important Wine,Pop-Rock,2000,14,173364,3.0,1.5,0.5
1358,23,Arabic Embarrassed Dangerous Audi,Pop,2016,7,613815,4.0,3.0,3.0
1359,3506,Eleven Financial Middle School Teacher Car,Indie,2016,8,545889,3.5,0.5,2.0
1360,12704,Bandicoot,Gospel,2009,3,670640,3.0,0.5,2.5
1361,38125,Final Guilty,Indie,2013,11,852018,4.0,1.5,3.5
1362,7355,Yue Tata Motors,Jazz,2012,3,369661,2.5,3.5,2.0
1363,16128,Loves Inside the Maruti Suzuki Psychedelic Are,Parody,2018,7,365489,1.5,2.5,2.5
1364,11147,Italian Humans Ultra-Maximus Maria,Progressive,2016,8,638461,2.5,3.0,5.0
1365,49880,Candy Elisa My Love,Dance,2007,7,946188,3.0,3.0,1.0
1366,3725,Familiar Estar,Deep House,2008,4,784987,1.5,1.0,0.5
1367,22998,Loves,Dance,2007,5,854335,3.0,0.5,0.5
1368,41307,Needy,Black Metal,2016,12,378951,2.0,2.0,2.5
1369,24135,Fountain Of Blood Running From Pasta,Black Metal,2007,15,58223,1.5,0.5,3.0
1370,31823,Thunder Upset Impressive Big,Pop,2003,10,332900,4.0,2.0,2.5
1371,20807,Suzuki Ultra-Maximus,Latino,2009,4,538096,1.5,5.0,2.5
1372,6228,Week,Retro,2001,7,312115,3.5,1.5,3.5
1373,28298,They Were Turkey Uzbekistan Good,Heavy Metal,2014,13,655198,3.0,1.0,1.5
1374,45365,Of Hear,Trap,2000,9,231541,5.0,4.5,2.0
1375,23242,Country Infiniti,Rock,2004,4,906870,2.5,1.5,2.0
1376,44447,Try Cadillac,Pop,2019,10,74610,1.5,3.0,0.5
1377,32679,Moustache Love Riding Road,Hard Rock,2004,13,914844,1.0,2.0,3.5
1378,10969,Chapter book In the Sky Advisor Light Medical Sonographer,Latino,2012,2,428088,5.0,2.5,1.0
1379,46659,Son DJ Mix,Blues,2002,8,635306,5.0,2.0,1.5
1380,31247,Computer Hardware Critical Porcupine Different Thunder,Electro-Pop,2016,8,474586,5.0,0.5,2.5
1381,21849,Poland,Lounge,2003,2,689507,1.5,4.0,1.0
1382,23130,Architect,Rap,2015,8,298989,4.5,4.5,4.0
1383,10679,Suzuki Arabic Just for Dental Hygienist,Live,2019,4,650838,3.5,4.0,5.0
1384,29041,Paramedic Powerful Electrician Don't You,Trap,2002,3,424519,4.0,2.0,0.5
1385,4770,Joy,K-Pop,2002,13,827131,5.0,1.5,2.5
1386,22266,Pleasant Porcupine Citroën Cause,Lounge,2004,2,645633,3.5,1.0,0.5
1387,45225,Find Support Uzbekistan,Rock,2003,4,794020,4.0,4.5,4.5
1388,15333,Face Dance Ametista,Indie,2017,7,720606,3.0,2.0,5.0
1389,19308,Of Love Suspend And Is as,Pop,2013,13,313869,0.5,4.5,3.5
1390,3192,Miss Pregnant Forget It Remake,Live,2007,6,836308,2.5,4.5,4.0
1391,19087,Bahasa Substance,Boy Band,2010,2,417574,4.5,5.0,0.5
1392,46943,No Pantalones Medalion Llama Honored,Pop,2000,3,345291,3.0,2.5,0.5
1393,18642,La Moglie Of TOP Is Soprattutto,K-Pop,2010,5,897897,3.5,3.5,3.0
1394,32021,Praying the Silence,Ambient,2005,5,922449,2.0,0.5,4.0
1395,43847,About a Lonely Fishrman Goblin,Brit-Pop,2007,11,608315,5.0,2.0,4.0
1396,12539,Need Fierce Embarrassed Obvious,Retro,2000,3,856046,3.0,0.5,3.5
1397,13284,Amore Dolor,Latino,2001,14,322705,3.0,0.5,4.5
1398,30617,No Human Come Allegretto,Indietronica,2015,2,319626,3.5,4.5,4.5
1399,18625,Insurance Bulgaria,Indie,2002,13,195168,3.0,5.0,4.5
1400,42455,La Moglie del Purple Loves Wipe,Rap,2015,8,860572,1.5,4.0,5.0
1401,4129,Upside Down Nepali Obviously Rich,Progressive,2000,10,997483,4.0,2.0,4.5
1402,23307,Strict Bertie Don't Talk to Heart,Brit-Pop,2018,13,530971,1.5,3.0,2.5
1403,31293,Ride,Progressive,2008,5,809044,2.5,2.0,4.0
1404,28435,Cashier Large Malaysia,Indie,2001,7,383240,2.5,3.5,3.5
1405,41732,East Timor Overflow,Pop-Rock,2013,4,609048,5.0,0.5,3.0
1406,1174,Tomorrow I Ain't No Soprattutto Don't Forget Me Panda,Rap,2017,10,693592,3.0,2.5,1.5
1407,30166,Invention Cashier Logical Behave,Holy Metal,2015,2,465383,2.5,4.0,4.5
1408,6763,Reborn The Severe I'm Da Real,Pop-Rock,2016,14,797969,1.0,2.0,3.0
1409,8512,Accountant Paramedic Hungry I'm Woodchuck,Jazz,2009,9,183805,4.0,2.0,4.5
1410,36071,Suspicious Down into the Interesting Dolls,Retro,2019,5,725800,4.0,3.5,2.5
1411,48817,Towering Ice Wipe,Death Metal,2013,14,547465,5.0,4.0,1.0
1412,34242,Arabic,Country,2002,6,924570,1.0,0.5,3.5
1413,36056,Inside the,Trap,2015,5,183634,2.0,4.0,3.5
1414,6232,French Healthy,K-Pop,2004,13,145765,4.5,3.0,4.5
1415,21866,Technical Israel Trick Audi Immediate,Live,2010,6,859211,0.5,2.0,5.0
1416,40808,Isuzu In the Sky Like State of Wild And,Pop-Rock,2012,8,931852,4.0,5.0,3.0
1417,47582,Sunshine Eyes,Boy Band,2019,4,430692,4.5,1.0,1.0
1418,601,I Gotta Feeling Sheeps Are Death Emperors,Alternative,2009,7,172584,3.5,2.5,2.0
1419,6073,Carpet Kia Hills Fade,Techno,2015,4,31867,0.5,3.5,1.5
1420,28266,Matter Seat Brawny Talented,Latino,2011,6,254361,4.5,5.0,5.0
1421,4360,Behind Ambra Healthy My Fluffy,Indie,2015,7,340031,1.5,4.5,4.5
1422,3652,Face Bless The Streets Happy,Pop-Rock,2017,15,3224,1.5,4.0,4.5
1423,23906,Lexus They Were Invention,Retro,2012,13,544666,1.0,2.5,2.5
1424,35938,Albania Immediate,K-Pop,2012,5,307193,2.5,2.0,2.5
1425,28871,Riding,Latino,2015,4,752528,3.0,4.5,1.0
1426,45019,Moves,Rap,2010,2,72833,1.5,2.5,4.5
1427,40198,I'm Suspicious Hot Elk,Electro-Pop,2016,2,623957,4.0,3.0,1.5
1428,9282,Muddy Dolls Panther Silence Gabby,Lounge,2001,15,623124,4.5,1.0,0.5
